county.fips,state,year,whitemale,whitefemale,blackmale,blackfemale,other.male,other.female
36029,NY,2000,272000,310048,35283,44506,16216,16315
36029,NY,2004,269734,303548,35898,44840,18738,19159
36029,NY,2008,266889,296308,36149,45203,21317,21985
36029,NY,2012,270031,294992,38039,46874,24586,25523
36031,NY,1992,12605,13422,830,28,687,
36031,NY,1996,13072,13614,970,24,763,
36031,NY,2000,13456,13808,949,40,790,
36031,NY,2004,13844,14155,980,41,839,211
36031,NY,2008,14203,14482,965,47,864,
36031,NY,2012,14350,14589,961,78,908,299
36033,NY,1992,14548,15450,1958,68,2190,
36033,NY,1996,15054,15639,2196,61,2352,
36033,NY,2000,15321,15479,2994,70,2834,1207
36033,NY,2004,15873,15605,2906,65,2675,1322
36033,NY,2008,16521,15898,2872,72,2561,
36033,NY,2012,16808,15905,2857,101,2568,1622
36035,NY,1992,17948,20403,247,147,,
36035,NY,1996,18175,20293,457,152,,
36035,NY,2000,18334,20303,474,160,465,
36035,NY,2004,18789,20291,518,185,534,
36035,NY,2008,19095,20491,559,210,579,489
36035,NY,2012,19325,20605,551,287,650,582
36037,NY,1992,19754,21667,377,308,396,
36037,NY,1996,19876,21647,453,310,485,
36037,NY,2000,19735,21433,597,324,660,453
36037,NY,2004,20010,21421,640,356,797,593
36037,NY,2008,20224,21533,711,387,949,701
36037,NY,2012,20642,21724,825,444,1055,782
36039,NY,1992,14867,16154,1535,292,1090,354
36039,NY,1996,15075,16325,1544,294,1086,393
36039,NY,2000,15361,16585,1622,295,1185,441
36039,NY,2004,16096,16759,1621,325,1214,617
36039,NY,2008,16700,17189,1689,382,1263,747
36039,NY,2012,16879,17275,1746,421,1302,788
36041,NY,1992,2018,2055,4,3,,
36041,NY,1996,2031,2069,5,3,,
36041,NY,2000,2059,2074,15,9,,
36041,NY,2004,2019,2020,18,9,,
36041,NY,2008,1966,1954,14,8,,
36041,NY,2012,1931,1900,24,14,,
36043,NY,1992,22218,24830,95,35,,
36043,NY,1996,22283,24655,109,53,,
36043,NY,2000,21938,24065,119,75,293,301
36043,NY,2004,22210,24039,168,115,374,410
36043,NY,2008,22418,24095,228,144,419,452
36043,NY,2012,23028,24364,281,216,467,528
36045,NY,1992,35358,36290,3035,1173,1938,1253
36045,NY,1996,35448,35800,3292,1196,2441,1426
36045,NY,2000,34965,35109,3222,1206,2647,1661
36045,NY,2004,34773,35010,3066,1224,3015,1935
36045,NY,2008,36919,36372,3083,1286,3216,2228
36045,NY,2012,38190,36930,3304,1665,4185,3074
36047,NY,1992,328407,376735,223282,315971,184246,207553
36047,NY,1996,318531,360874,228922,328299,201197,223126
36047,NY,2000,319018,360312,240240,347958,224886,243946
36047,NY,2004,318419,356187,244361,350441,239033,259492
36047,NY,2008,325297,357354,243417,345207,252412,274033
36047,NY,2012,344003,370769,255237,355356,280767,304005
36049,NY,1992,8898,9188,56,20,,
36049,NY,1996,9070,9336,25,22,,
36049,NY,2000,9131,9383,28,27,91,
36049,NY,2004,9257,9352,35,32,138,
36049,NY,2008,9518,9545,52,34,,122
36049,NY,2012,9797,9716,94,64,240,160
36051,NY,1992,20221,22223,940,451,646,480
36051,NY,1996,20437,22046,1196,331,821,444
36051,NY,2000,20773,22259,1439,249,1064,471
36051,NY,2004,21486,22946,1304,259,1070,590
36051,NY,2008,22197,23387,1192,261,1088,718
36051,NY,2012,22205,23242,1170,315,1166,808
36053,NY,1992,22690,24434,325,131,,357
36053,NY,1996,22580,24327,382,146,,385
36053,NY,2000,22680,24453,405,174,,458
36053,NY,2004,23628,25220,456,246,593,605
36053,NY,2008,24515,26110,475,316,692,686
36053,NY,2012,24923,26274,482,351,765,795
36055,NY,1992,209318,235152,23218,29646,13193,14086
36055,NY,1996,204888,229228,24835,31850,15341,16447
36055,NY,2000,203211,227400,26915,34248,17765,18952
36055,NY,2004,202468,224821,28591,36085,20163,22009
36055,NY,2008,202772,223803,30336,38110,22840,25141
36055,NY,2012,205614,224082,32918,41031,26524,29070
36057,NY,1992,16512,19297,130,87,,
36057,NY,1996,16216,18785,174,113,,
36057,NY,2000,15729,18095,196,136,1052,1138
36057,NY,2004,15607,17569,257,192,1309,1369
36057,NY,2008,15641,17396,319,208,1675,1667
36057,NY,2012,15675,17107,359,285,1907,1947
36059,NY,1992,380305,423411,33371,43267,45409,46930
36059,NY,1996,363120,406559,36067,47598,55493,57979
36059,NY,2000,352625,396491,39111,52147,67382,70394
36059,NY,2004,337634,377967,42061,54516,82039,85038
36059,NY,2008,323352,360132,43741,56274,95311,99322
36059,NY,2012,319442,352734,48787,61835,110823,115713
36061,NY,1992,304108,339822,83244,106069,171743,196836
36061,NY,1996,306861,336167,81203,103780,183763,212764
36061,NY,2000,307152,334598,79495,101775,195680,227521
36061,NY,2004,315448,346890,77155,97509,202134,239999
36061,NY,2008,324117,355612,74656,93023,206846,251466
36061,NY,2012,328683,359163,77476,94216,222673,267019
36063,NY,1992,70212,79367,3381,4139,1494,1635
36063,NY,1996,70294,78923,3634,4398,1731,1856
36063,NY,2000,69310,77531,3851,4569,1990,2058
36063,NY,2004,69413,76955,4189,4789,2345,2484
36063,NY,2008,69803,76813,4586,5081,2641,2866
36063,NY,2012,70770,77040,4953,5378,3085,3294
36065,NY,1992,80321,89047,5668,3160,3816,2255
36065,NY,1996,74936,83553,5722,3080,4047,2390
36065,NY,2000,73840,82220,6060,3147,4610,2688
36065,NY,2004,74263,81208,5970,3345,5087,3598
36065,NY,2008,74810,80520,5997,3525,5529,4627
36065,NY,2012,74713,79848,5965,3897,6396,5840
36067,NY,1992,142350,162051,10342,12721,5855,6026
36067,NY,1996,136898,155902,10781,13467,6675,6984
36067,NY,2000,133245,151719,11297,14211,7678,8000
36067,NY,2004,134102,151019,12354,15434,9366,9800
36067,NY,2008,134973,150436,13862,16704,10801,11552
36067,NY,2012,136913,150747,15298,18118,12373,13348
36069,NY,1992,32724,35003,542,499,580,655
36069,NY,1996,32835,35358,614,558,740,778
36069,NY,2000,32983,35811,685,623,917,935
36069,NY,2004,34264,37158,718,655,1196,1126
36069,NY,2008,35492,38631,802,714,1493,1395
36069,NY,2012,36832,39948,908,787,1834,1744
36071,NY,1992,89408,95038,7696,6587,9948,8489
36071,NY,1996,88518,94512,8281,7313,12130,10745
36071,NY,2000,90509,97050,9131,8246,14976,13763
36071,NY,2004,92658,98228,10429,9850,19026,18382
36071,NY,2008,91321,95966,11808,11662,22580,22626
36071,NY,2012,91208,94833,12714,12839,25449,25799
36073,NY,1992,13240,14158,1304,920,685,472
36073,NY,1996,13270,14311,1290,1074,722,541
36073,NY,2000,13137,14321,1265,1203,838,637
36073,NY,2004,13558,14491,1129,1027,779,598
36073,NY,2008,13750,14829,1130,956,732,606
36073,NY,2012,14008,14916,1117,903,747,652
36075,NY,1992,40111,43031,194,147,572,622
36075,NY,1996,40220,42772,221,172,655,692
36075,NY,2000,40489,42990,273,192,754,783
36075,NY,2004,41415,43359,285,220,906,907
36075,NY,2008,41977,43319,338,228,1034,1058
36075,NY,2012,43031,43705,424,316,1220,1221
36077,NY,1992,19946,22509,242,193,339,
36077,NY,1996,20127,22410,250,230,416,
36077,NY,2000,20421,22592,298,284,528,563
36077,NY,2004,21015,23021,338,293,662,730
36077,NY,2008,21355,23182,339,314,786,864
36077,NY,2012,21540,23114,394,360,944,994
36079,NY,1992,28831,29994,356,300,1239,1305
36079,NY,1996,29470,30676,472,393,1745,1786
36079,NY,2000,30657,32034,636,504,2520,2466
36079,NY,2004,31028,32188,766,674,3485,3385
36079,NY,2008,30579,31987,820,792,4473,4205
36079,NY,2012,30912,32111,897,895,5056,4925
36081,NY,1992,340546,395446,121390,159524,245047,254009
36081,NY,1996,315655,360081,127106,170195,295141,306747
36081,NY,2000,297232,335712,133977,181463,354427,364590
36081,NY,2004,276560,307425,132652,178316,380013,393555
36081,NY,2008,259215,283271,130598,174427,406917,424039
36081,NY,2012,250996,270225,138912,180926,449794,471124
36083,NY,1992,50537,55606,1658,1821,1732,
36083,NY,1996,49432,54399,1867,2119,1878,
36083,NY,2000,48671,53372,2104,2367,2104,1853
36083,NY,2004,49970,53919,2534,2706,2657,2411
36083,NY,2008,51348,54924,2972,3231,3030,2978
36083,NY,2012,52148,55301,3330,3642,3412,3383
36085,NY,1992,109236,121222,8420,10793,17014,18761
36085,NY,1996,109765,122187,9550,12401,20677,22547
36085,NY,2000,114288,127611,11127,14537,25715,27463
36085,NY,2004,114170,126563,12000,15481,31315,33571
36085,NY,2008,112420,124081,13255,16496,36448,38761
36085,NY,2012,112745,124394,14159,17777,40048,43219
36087,NY,1992,72179,79911,7747,9239,10362,10978
36087,NY,1996,70275,77895,8554,10363,12719,13214
36087,NY,2000,69820,77487,9596,11685,15815,15850
36087,NY,2004,68719,75922,10422,12751,19092,19075
36087,NY,2008,67414,74435,11167,13422,22320,22285
36087,NY,2012,68465,74706,12328,14675,25281,25418
36089,NY,1992,36610,39000,1367,140,1601,767
36089,NY,1996,36507,38694,1934,175,1864,859
36089,NY,2000,36502,38546,2093,200,1986,989
36089,NY,2004,36952,38371,1961,232,1937,1184
36089,NY,2008,37599,38709,1774,246,1870,1311
36089,NY,2012,38461,39217,1813,310,1906,1459
36091,NY,1992,62738,66991,1047,615,1321,1243
36091,NY,1996,64641,69204,1177,683,1528,1478
36091,NY,2000,67760,72750,1348,743,1812,1757
36091,NY,2004,71243,76341,1331,864,2512,2443
36091,NY,2008,74090,79080,1407,970,2992,3040
36091,NY,2012,76655,81203,1542,1149,3831,3758
36093,NY,1992,48274,55900,2131,2239,1568,1651
36093,NY,1996,46513,53616,2498,2677,1947,2033
36093,NY,2000,44929,51610,2913,3074,2430,2461
36093,NY,2004,44563,50630,3564,3750,3276,3500
36093,NY,2008,44770,50580,4359,4679,4306,4675
36093,NY,2012,44945,49930,4996,5272,5379,5572
36095,NY,1992,10665,11349,144,103,,
36095,NY,1996,10608,11217,167,100,,
36095,NY,2000,10554,11056,201,78,,
36095,NY,2004,11104,11436,202,95,,
36095,NY,2008,11685,11801,195,99,358,354
36095,NY,2012,11701,11752,151,123,375,428
36097,NY,1992,6286,6837,64,13,,
36097,NY,1996,6359,6893,110,18,,
36097,NY,2000,6461,6983,106,30,,
36097,NY,2004,6580,6997,88,30,,89
36097,NY,2008,6646,7056,72,38,152,99
36097,NY,2012,6832,7045,94,64,185,132
36099,NY,1992,11223,12111,192,111,,
36099,NY,1996,11121,11858,523,122,,
36099,NY,2000,11218,11916,528,121,398,
36099,NY,2004,11869,12309,1134,125,598,
36099,NY,2008,12058,12402,1292,100,656,
36099,NY,2012,12233,12436,1371,144,737,
36101,NY,1992,33018,35977,463,311,,422
36101,NY,1996,32658,35485,500,333,,511
36101,NY,2000,32796,35582,562,361,610,642
36101,NY,2004,33312,35730,619,368,764,754
36101,NY,2008,33839,35671,728,381,858,890
36101,NY,2012,34724,36215,774,435,1061,1043
36103,NY,1992,395301,430534,24050,28399,41991,41968
36103,NY,1996,390588,426135,25931,30944,51583,51058
36103,NY,2000,397191,434332,28660,34240,64265,62496
36103,NY,2004,399459,435712,31238,37052,81027,78892
36103,NY,2008,392559,426774,32798,38330,95558,92063
36103,NY,2012,394925,427689,35710,41217,109447,105017
36105,NY,1992,21448,22369,2402,1482,2341,1552
36105,NY,1996,21415,22368,2534,1551,2609,1850
36105,NY,2000,21683,22765,2596,1665,2904,2203
36105,NY,2004,22372,22997,2739,1810,3360,2728
36105,NY,2008,22529,23000,2850,1958,3996,3472
36105,NY,2012,22353,22712,2864,1977,4361,3841
36107,NY,1992,17425,18676,120,91,,
36107,NY,1996,17222,18455,104,84,,
36107,NY,2000,17268,18547,126,88,,299
36107,NY,2004,17546,18640,176,103,,323
36107,NY,2008,17910,18917,154,98,389,356
36107,NY,2012,17920,18778,184,133,435,405
36109,NY,1992,29476,31142,967,994,3180,2731
36109,NY,1996,28919,30797,1003,1041,3514,3117
36109,NY,2000,28745,30903,1069,1142,4069,3664
36109,NY,2004,29689,31735,1184,1215,4606,4229
36109,NY,2008,30137,32287,1290,1355,4767,4527
36109,NY,2012,30648,32791,1478,1546,5700,5384
36111,NY,1992,54200,58970,3762,2030,4031,2972
36111,NY,1996,53934,58846,4124,2243,4512,3432
36111,NY,2000,54959,60157,4458,2509,5184,4050
36111,NY,2004,56506,61064,4815,2793,5778,4873
36111,NY,2008,57206,61513,4991,2956,6595,5781
36111,NY,2012,57496,61554,5230,3203,7341,6536
36113,NY,1992,20259,22867,111,92,263,
36113,NY,1996,20919,23361,130,94,287,
36113,NY,2000,21578,23891,168,115,335,368
36113,NY,2004,22393,24511,213,157,410,468
36113,NY,2008,23392,25295,277,153,499,590
36113,NY,2012,23723,25569,331,207,622,686
36115,NY,1992,19606,21034,1454,51,975,
36115,NY,1996,20027,21392,1419,54,899,
36115,NY,2000,20182,21545,1402,66,936,228
36115,NY,2004,21040,22056,1481,92,945,323
36115,NY,2008,22165,22715,1501,88,936,406
36115,NY,2012,22589,23074,1461,132,937,488
36117,NY,1992,28850,31255,949,780,730,548
